id,published,lastModified,description,severity,cvssScore
CVE-2001-1482,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,SQL injection vulnerability in bb_memberlist.php for phpBB 1.4.2 allows remote attackers to execute arbitrary SQL queries via the $sortby variable.,HIGH,
CVE-2001-1489,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Microsoft Internet Explorer 6 allows remote attackers to cause a denial of service (CPU consumption and memory leak) via a web page with a large number of images.,MEDIUM,
CVE-2001-1490,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Mozilla 0.9.6 allows remote attackers to cause a denial of service (CPU consumption and memory leak) via a web page with a large number of images.,MEDIUM,
CVE-2001-1491,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Opera 5.11 allows remote attackers to cause a denial of service (CPU consumption and memory leak) via a web page with a large number of images.,MEDIUM,
CVE-2001-1495,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,network_query.php in Network Query Tool 1.0 allows remote attackers to execute arbitrary commands via shell metacharacters in the target parameter.,HIGH,
CVE-2001-1496,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Off-by-one buffer overflow in Basic Authentication in Acme Labs thttpd 1.95 through 2.20 allows remote attackers to cause a denial of service and possibly execute arbitrary code.,HIGH,
CVE-2001-1502,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,webcart.cgi in Mountain Network Systems WebCart 8.4 allows remote attackers to execute arbitrary commands via shell metacharacters in the NEXTPAGE parameter.,HIGH,
CVE-2001-1505,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,tinc 1.0pre3 and 1.0pre4 allows remote attackers to inject data into user sessions by sniffing and replaying packets.,MEDIUM,
CVE-2001-1510,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Allaire JRun 2.3.3, 3.0 and 3.1 running on IIS 4.0 and 5.0, iPlanet, Apache, JRun web server (JWS), and possibly other web servers allows remote attackers to read arbitrary files and directories by appending (1) ""%3f.jsp"", (2) ""?.jsp"" or (3) ""?"" to the requested URL.",MEDIUM,
CVE-2001-1511,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"JRun 3.0 and 3.1 running on JRun Web Server (JWS) and IIS allows remote attackers to read arbitrary JavaServer Pages (JSP) source code via a request URL containing the source filename ending in (1) ""jsp%00"" or (2) ""js%2570"".",MEDIUM,
CVE-2001-1512,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Unknown vulnerability in Allaire JRun 3.1 allows remote attackers to directly access the WEB-INF and META-INF directories and execute arbitrary JavaServer Pages (JSP), a variant of CVE-2000-1050.",MEDIUM,
CVE-2001-1513,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Macromedia JRun 3.0 and 3.1 allows remote attackers to obtain duplicate active user session IDs and perform actions as other users via a URL request for the web application directory without the trailing '/' (slash), as demonstrated using ctx.",HIGH,
CVE-2001-1516,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting (XSS) vulnerability in phpReview 0.9.0 rc2 and earlier allows remote attackers to inject arbitrary web script or HTML via user-submitted reviews.,MEDIUM,
CVE-2001-1518,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"RunAs (runas.exe) in Windows 2000 only creates one session instance at a time, which allows local users to cause a denial of service (RunAs hang) by creating a named pipe session with the authentication server without any request for service.  NOTE: the vendor disputes this vulnerability, however the vendor also presents a scenario in which other users could be affected if running on a Terminal Server. Therefore this is a vulnerability.",LOW,
CVE-2001-1521,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting (XSS) vulnerability in user.php in PostNuke 0.64 allows remote attackers to inject arbitrary web script or HTML via the uname parameter.,LOW,
CVE-2001-1522,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting (XSS) vulnerability in im.php in IMessenger for PHP-Nuke allows remote attackers to inject arbitrary web script or HTML via a message.,MEDIUM,
CVE-2001-1523,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting (XSS) vulnerability in the DMOZGateway module for PHP-Nuke allows remote attackers to inject arbitrary web script or HTML via the topic parameter.,MEDIUM,
CVE-2001-1524,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Cross-site scripting (XSS) vulnerability in PHP-Nuke 5.3.1 and earlier allows remote attackers to inject arbitrary web script or HTML via the (1) uname parameter in user.php, (2) ttitle, letter and file parameters in modules.php, (3) subject, story and storyext parameters in submit.php, (4) upload parameter in admin.php and (5) fname parameter in friend.php.",MEDIUM,
CVE-2001-1526,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Cross-site scripting (XSS) vulnerability in the comments action in index.php in easyNews 1.5 and earlier allows remote attackers to inject arbitrary web script or HTML via the zeit parameter.,MEDIUM,
CVE-2001-1527,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"easyNews 1.5 and earlier stores administration passwords in cleartext in settings.php, which allows local users to obtain the passwords and gain access.",LOW,
CVE-2001-1530,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"run.cgi in Webmin 0.80 and 0.88 creates temporary files with world-writable permissions, which allows local users to execute arbitrary commands.",MEDIUM,
CVE-2001-1532,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"WebX stores authentication information in the HTTP_REFERER variable, which is included in URL links within bulletin board messages posted by users, which could allow remote attackers to hijack user sessions.",MEDIUM,
CVE-2001-1534,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"mod_usertrack in Apache 1.3.11 through 1.3.20 generates session ID's using predictable information including host IP address, system time and server process ID, which allows local users to obtain session ID's and bypass authentication when these session ID's are used for authentication.",LOW,
CVE-2001-1535,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Slashcode 2.0 creates new accounts with an 8-character random password, which could allow local users to obtain session ID's from cookies and gain unauthorized access via a brute force attack.",MEDIUM,
CVE-2001-1536,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Autogalaxy stores usernames and passwords in cleartext in cookies, which makes it easier for remote attackers to obtain authentication information and gain unauthorized access via sniffing or a cross-site scripting attack.",MEDIUM,
CVE-2001-1537,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"The default ""basic"" security setting' in config.php for TWIG webmail 2.7.4 and earlier stores cleartext usernames and passwords in cookies, which could allow attackers to obtain authentication information and gain privileges.",MEDIUM,
CVE-2001-1539,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Stack consumption vulnerability in Internet Explorer The JavaScript settimeout function in Internet Explorer allows remote attackers to cause a denial of service (crash) via the JavaScript settimeout function.  NOTE: the vendor could not reproduce the problem.,MEDIUM,
CVE-2001-1542,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"NAI WebShield SMTP 4.5 and possibly 4.5 MR1a does not filter improperly MIME encoded email attachments, which could allow remote attackers to bypass filtering and possibly execute arbitrary code in email clients that process the invalid attachments.",HIGH,
CVE-2001-1544,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Directory traversal vulnerability in Macromedia JRun Web Server (JWS) 2.3.3, 3.0 and 3.1 allows remote attackers to read arbitrary files via a .. (dot dot) in the HTTP GET request.",MEDIUM,
CVE-2001-1545,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Macromedia JRun 3.0 and 3.1 appends the jsessionid to URL requests (a.k.a. rewriting) when client browsers have cookies enabled, which allows remote attackers to obtain session IDs and hijack sessions via HTTP referrer fields or sniffing.",MEDIUM,
CVE-2001-1556,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"The log files in Apache web server contain information directly supplied by clients and does not filter or quote control characters, which could allow remote attackers to hide HTTP requests and spoof source IP addresses when logs are viewed with UNIX programs such as cat, tail, and grep.",MEDIUM,
CVE-2001-1567,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Lotus Domino server 5.0.9a and earlier allows remote attackers to bypass security restrictions and view Notes database files and possibly sensitive Notes template files (.ntf) via an HTTP request with a large number of ""+"" characters before the .nsf file extension, which are converted to spaces by Domino.",MEDIUM,
CVE-2001-1574,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in (1) HttpSaveCVP.dll and (2) HttpSaveCSP.dll in Trend Micro InterScan VirusWall 3.5.1 allows remote attackers to execute arbitrary code.,HIGH,
CVE-2001-1575,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Apple Personal Web Sharing (PWS) 1.1, 1.5, and 1.5.5, when Web Sharing authentication is enabled, allows remote attackers to cause a denial of service via a long password, possibly due to a buffer overflow.",MEDIUM,
CVE-2001-1577,2001-12-31T05:00:00.000,2025-04-03T01:03:51.193,"Unknown vulnerability in CDE in Caldera OpenUnix 7.1.0, 7.1.1, and 8.0 allows an xterm session to gain privileges when the session is reused.",HIGH,
CVE-2002-1596,2002-01-09T05:00:00.000,2025-04-03T01:03:51.193,Cisco SN 5420 Storage Router 1.1(5) and earlier allows remote attackers to cause a denial of service (router crash) via an HTTP request with large headers.,MEDIUM,
CVE-2002-0077,2002-01-13T05:00:00.000,2025-04-03T01:03:51.193,"Microsoft Internet Explorer 5.01, 5.5 and 6.0 treats objects invoked on an HTML page with the codebase property as part of Local Computer zone, which allows remote attackers to invoke executables present on the local system through objects such as the popup object, aka the ""Local Executable Invocation via Object tag"" vulnerability.",HIGH,
CVE-1999-1081,2002-01-15T05:00:00.000,2025-04-03T01:03:51.193,Vulnerability in files.pl script in Novell WebServer Examples Toolkit 2 allows remote attackers to read arbitrary files.,MEDIUM,
CVE-2001-1457,2002-01-30T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in CrazyWWWBoard 2000p4 and 2000LEp5 allows remote attackers to execute arbitrary code via a long HTTP_USER_AGENT CGI environment variable.,HIGH,
CVE-2002-0008,2002-01-31T05:00:00.000,2025-04-03T01:03:51.193,"Bugzilla before 2.14.1 allows remote attackers to (1) spoof a user comment via an HTTP request to process_bug.cgi using the ""who"" parameter, instead of the Bugzilla_login cookie, or (2) post a bug as another user by modifying the reporter parameter to enter_bug.cgi, which is passed to post_bug.cgi.",HIGH,
CVE-2002-0010,2002-01-31T05:00:00.000,2025-04-03T01:03:51.193,"Bugzilla before 2.14.1 allows remote attackers to inject arbitrary SQL code and create files or gain privileges via (1) the sql parameter in buglist.cgi, (2) invalid field names from the ""boolean chart"" query in buglist.cgi, (3) the mybugslink parameter in userprefs.cgi, (4) a malformed bug ID in the buglist parameter in long_list.cgi, and (5) the value parameter in editusers.cgi, which allows groupset privileges to be modified by attackers with blessgroupset privileges.",HIGH,
CVE-2001-1372,2002-02-06T05:00:00.000,2025-04-03T01:03:51.193,"Oracle 9i Application Server 1.0.2 allows remote attackers to obtain the physical path of a file under the server root via a request for a non-existent .JSP file, which leaks the pathname in an error message.",MEDIUM,
CVE-2002-1601,2002-02-09T05:00:00.000,2025-04-03T01:03:51.193,"The Connectables feature in Adobe PhotoDeluxe 3.1 prepends the Adobe directory to the CLASSPATH environment variable, which allows applets to run with higher privileges and remote attackers to gain privileges via an HTML e-mail message or a web page.",MEDIUM,
CVE-2002-1603,2002-02-13T05:00:00.000,2025-04-03T01:03:51.193,"GoAhead Web Server 2.1.7 and earlier allows remote attackers to obtain the source code of ASP files via a URL terminated with a /, \, %2f (encoded /), %20 (encoded space), or %00 (encoded null) character, which returns the ASP source code unparsed.",MEDIUM,
CVE-2001-1465,2002-02-26T05:00:00.000,2025-04-03T01:03:51.193,"SurfControl SuperScout only filters packets containing both an HTTP GET request and a Host header, which allows local users to bypass filtering by fragmenting packets so that no packet contains both data elements.",MEDIUM,
CVE-2002-1637,2002-02-26T05:00:00.000,2025-04-03T01:03:51.193,"Multiple components in Oracle 9i Application Server (9iAS) are installed with over 160 default usernames and passwords, including (1) SYS, (2) SYSTEM, (3) AQJAVA, (4) OWA, (5) IMAGEUSER, (6) USER1, (7) USER2, (8) PLSQL, (9) DEMO, (10) FINANCE, and many others, which allows attackers to gain privileges.",MEDIUM,
CVE-2002-0022,2002-03-08T05:00:00.000,2025-04-03T01:03:51.193,Buffer overflow in the implementation of an HTML directive in mshtml.dll in Internet Explorer 5.5 and 6.0 allows remote attackers to execute arbitrary code via a web page that specifies embedded ActiveX controls in a way that causes 2 Unicode strings to be concatenated.,HIGH,
CVE-2002-0024,2002-03-08T05:00:00.000,2025-04-03T01:03:51.193,"File Download box in Internet Explorer 5.01, 5.5 and 6.0 allows an attacker to use the Content-Disposition and Content-Type HTML header fields to modify how the name of the file is displayed, which could trick a user into believing that a file is safe to download.",HIGH,
CVE-2002-0025,2002-03-08T05:00:00.000,2025-04-03T01:03:51.193,"Internet Explorer 5.01, 5.5 and 6.0 does not properly handle the Content-Type HTML header field, which allows remote attackers to modify which application is used to process a document.",MEDIUM,
